"subgroup_level","race_neutral_n","race_neutral_vbac_events","race_neutral_failed_tolac","race_neutral_observed_rate","race_neutral_mean_predicted","race_neutral_calibration_gap_percentage_points","race_neutral_absolute_calibration_gap_percentage_points","race_neutral_observed_expected","race_neutral_observed_expected_lower","race_neutral_observed_expected_upper","race_neutral_calibration_intercept","race_neutral_calibration_intercept_lower","race_neutral_calibration_intercept_upper","race_neutral_calibration_slope","race_neutral_calibration_slope_lower","race_neutral_calibration_slope_upper","race_neutral_auc","race_neutral_auc_lower","race_neutral_auc_upper","race_inclusive_n","race_inclusive_vbac_events","race_inclusive_failed_tolac","race_inclusive_observed_rate","race_inclusive_mean_predicted","race_inclusive_calibration_gap_percentage_points","race_inclusive_absolute_calibration_gap_percentage_points","race_inclusive_observed_expected","race_inclusive_observed_expected_lower","race_inclusive_observed_expected_upper","race_inclusive_calibration_intercept","race_inclusive_calibration_intercept_lower","race_inclusive_calibration_intercept_upper","race_inclusive_calibration_slope","race_inclusive_calibration_slope_lower","race_inclusive_calibration_slope_upper","race_inclusive_auc","race_inclusive_auc_lower","race_inclusive_auc_upper","improvement_in_absolute_calibration_gap_pp","improvement_in_absolute_oe_error"
"Hispanic",26610,20275,6335,0.761931604659902,0.729401604016086,-3.25300006438166,3.25300006438166,1.04459820277979,1.03026845257634,1.05907742617446,0.184168287640767,0.154997753117039,0.213338822164494,1.07341091862249,1.02088324129017,1.12593859595482,0.690874064875523,0.683601150461012,0.698146979290034,26610,20275,6335,0.761931604659902,0.744921491306251,-1.70101133536511,1.70101133536511,1.02283477326426,1.00880357278806,1.03701233276849,0.0981108856718859,0.0689388196126713,0.127282951731101,1.07366107546525,1.02110511211882,1.12621703881169,0.691818630375354,0.684548563597269,0.699088697153438,1.55198872901655,0.0217634295155364
"Missing",1003,787,216,0.784646061814556,0.763418457644063,-2.12276041704932,2.12276041704932,1.02780598760476,0.957242999514628,1.10219426615336,0.132580811780192,-0.0244734620497996,0.289635085610184,0.823618381166612,0.594354197032271,1.05288256530095,0.691070756270883,0.651317722437375,0.730823790104392,1003,787,216,0.784646061814556,0.795498447340954,1.08523855263977,1.08523855263977,0.98635775398095,0.918640352753347,1.05774618354507,-0.0711509097319903,-0.22826600764059,0.0859641881766096,0.812393098472563,0.585141097656903,1.03964509928822,0.690741329003718,0.65090221257349,0.730580445433946,1.03752186440955,0.0141637415857063
"NH_AIAN",549,422,127,0.768670309653916,0.775802386635086,0.713207698116958,0.713207698116958,0.990806838050468,0.898517469853943,1.09000290395308,-0.0454926725389102,-0.25573139055573,0.164746045477909,0.700282047985263,0.448756233647041,0.951807862323485,0.687838190842259,0.632262007600508,0.743414374084009,549,422,127,0.768670309653916,0.786212799933667,1.75424902797504,1.75424902797504,0.977687350954817,0.886620006192751,1.07556994034862,-0.113419573150732,-0.323522065805773,0.0966829195043088,0.685884538979068,0.435137012019014,0.936632065939121,0.68655073329104,0.631174774570068,0.741926692012012,-1.04104132985808,-0.0131194870956511
"NH_Asian",6060,4333,1727,0.715016501650165,0.709266573979743,-0.574992767042171,0.574992767042171,1.00810686402174,0.978311312311473,1.03857925525085,0.0295982359835925,-0.027685715011917,0.086882186979102,1.34746277271907,1.21707334474508,1.47785220069306,0.687670843505712,0.673521255623152,0.701820431388272,6060,4333,1727,0.715016501650165,0.706753810691224,-0.82626909589415,0.82626909589415,1.01169104550121,0.981789559917829,1.04227177701067,0.0424537642607102,-0.0148451555740053,0.0997526840954256,1.35017767525032,1.2198378815295,1.48051746897114,0.68864931617162,0.674511083342026,0.702787549001213,-0.251276328851979,-0.00358418147946171
"NH_Black",14560,9940,4620,0.682692307692308,0.749985362038173,6.72930543458655,6.72930543458655,0.910274176334604,0.89246625974646,0.928348043293817,-0.373411627707633,-0.410577908307485,-0.336245347107781,0.791276072904388,0.742871829825616,0.83968031598316,0.696311429181148,0.687297147941329,0.705325710420966,14560,9940,4620,0.682692307692308,0.67460467364968,-0.80876340426278,0.80876340426278,1.01198870146996,0.992190918722256,1.03208215202598,0.0421013223704106,0.00493775789719381,0.0792648868436275,0.794890869250697,0.746359536505462,0.843422201995931,0.698060821639795,0.689057017684928,0.707064625594662,5.92054203032377,0.0777371221954333
"NH_Multiracial",2237,1669,568,0.746088511399195,0.754636702327057,0.854819092786174,0.854819092786174,0.988672442114859,0.941803880139056,1.03726967606991,-0.0498201442113303,-0.149346713323059,0.0497064249003982,1.06451328094437,0.90261908304057,1.22640747884818,0.710979628520072,0.687355278830378,0.734603978209765,2237,1669,568,0.746088511399195,0.753790517863512,0.770200646431685,0.770200646431685,0.989782298554051,0.942861123222106,1.03843408642477,-0.0448031136626005,-0.144288475132678,0.0546822478074765,1.06101267916416,0.898438735889094,1.22358662243922,0.710349876370265,0.686671394886162,0.734028357854367,0.0846184463544897,0.00110985643919193
"NH_NHOPI",505,379,126,0.75049504950495,0.7651410609929,1.46460114879499,1.46460114879499,0.980858416526563,0.884582568888197,1.08475406767681,-0.0899914869219294,-0.304267093500633,0.124284119656774,0.975093208993025,0.68407632049808,1.26611009748797,0.736210579218495,0.687160223225406,0.785260935211584,505,379,126,0.75049504950495,0.772270442556754,2.17753930518036,2.17753930518036,0.971803409981985,0.876416353646994,1.07473992596525,-0.135025195306399,-0.349307227272746,0.0792568366599477,0.983402359637088,0.691123995404354,1.27568072386982,0.737152908656866,0.688218179591879,0.786087637721854,-0.712938156385379,-0.00905500654457758
"NH_White",42547,33233,9314,0.781089148471103,0.760362264199833,-2.072688427127,2.072688427127,1.02725922267208,1.01624409753101,1.0383639792153,0.127394076520209,0.103484792136775,0.151303360903644,1.14733281401311,1.10657068035746,1.18809494766875,0.725969204776853,0.720326388608879,0.731612020944827,42547,33233,9314,0.781089148471103,0.778903458990906,-0.218568948019671,0.218568948019671,1.00280611089214,0.992053192290957,1.01364652728922,0.0137815654143384,-0.0101174639480645,0.0376805947767414,1.15475719352143,1.11359098214419,1.19592340489867,0.727085573420962,0.721441189034272,0.732729957807651,1.85411947910733,0.0244531117799438
